,text,label
1213,Bé này nhỏ mà lại phun sương rất mạnh luôn nhưng lúc phun sương thì máy có tiếng xì xì nghe hay hay sao ý😂😅 nhưng rất cute tiện nhẹ nói chung là ĐÁNG TIỀN MUA SHOP TIN TƯỞNG ĐC shop nhiệt tình hàng giao khá nhanh🤣😄 nó nhỏ vậy đó mn ạ😂😋,0
1214,Tuyệt vời k có j để chê...sẽ ủng hộ shop dài dài,0
1215,Hàng ok nhưng giao hàng chậm quá nửa tháng trời 😌,0
1216,Đóng gói kĩ  thùng ko hề móp méo nhưng 2  hộp sữa bên trong móp méo điều tối kị của sp đóng hộp ko biết sữa có đáng tin ko ko dám cho con dùng. ,1
1217,khan cung dung ko tham hut.,1
1218,tiki giao hàng nhanh sản phẩm chất lượng kém phát sóng yếu ko ổn định,1
1219,Tôi khẳng định đây là hàng fake. Vì tôi đã dùng qua hàng chính hãng rồi😤😤😤,1
1220,Giao hàng chậm.k giống như mẫu. 10 đôi tất mà cho đúng 3 loại giống nhau ,0
1221,Chất lượng sản phẩm tốt.Đóng gói sản phẩm chắc chắn .Rất đáng tiền,0
1222,không tương thích cổng usb 3.0. Chất lượng sản phẩm rất kém cháy sau 1 tuần.,1
1223,Sản phẩm không được như hình. Giao hàng nhanh đóng gói tốt. ,0
1224,"Chưa nói đến giảm tải áp lực cho tỉnh và thành phố lớn về dân số , nhà ở ...",0
1225,Chưa xài nhưng biết bỉm mềm mại ,0
1226, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn lại còn được tặng quà nữa. Thanks shop nhiều nhé.,0
1227, Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng hơi lâu,0
1228,pin của máy hơi kém,1
1229,Không có sách hướng dẫn sử dụng bằng tiếng Việt  toàn tiếng Trung quốc.,1
1230,"Mua hàng Tiki rất nhiều lần rồi mà đa số đều ôm cục tức vào người nhân viên giao hàng quá sức tệ !!! Hàng rời kho từ lúc 7h30 sáng mà đến hơn 5h chiều vẫn không giao đến cho khách hàng được.Coi MV """"Chạm đáy nỗi đau"""" của Erik thì thấy nhân viên giao hàng lịch sự đưa hàng 2 tay cho Khách hàng còn chào khách trước khi rời đi nữa đúng là diễn quá giỏi !!!",1
1231,shop này bán hàng điêu lắm ko tin dc,1
1232, Chất lượng sản phẩm tuyệt vời đẹp,0
1233,"""Hấp dẫn quá... note7""",0
1234,Đóng gói sản phẩm đẹp và chắc. Nhưng hộp sữa có hơi bị móp. Date 2018.,0
1235,Đẹp..giống hình..đóng gói cẩn thận...em thích..cảm ơn sop...,0
1236, Rất đáng tiền..Shop phục vụ rất tốt,0
1237,Sản phẩm không sử dụng được như đăng tải. USB khong kết nối dc và không nhận dc cuộc gọi rảnh tay trong xe,1
1238, Chất lượng sản phẩm tạm được  Thời gian giao hàng chậm,1
1239, Chất lượng sản phẩm tuyệt vời.  Gói hàng kỹ.  Giao nhanh.  Yeah.  Shop phục vụ rất tốt,0
1240,Ngon lắm luôn 💕 .Sẽ ủng hộ shop hoài ,0
1241,Mình rất ưng ý về sp. Sp ko 1 lỗi nhỏ. Mong có nhìu mẹ biết đến và đặt hàng ở shop uy tín như này. Thank shop,0
1242,Mua 2 lần của shop rồi. Hàng chuẩn dùng rất tốt giá lại rẻ. Còn ủng hộ shop dài,0
1243,Giao hàng nhanh.Sp ok phù hợp vs giá tiền,0
1244,giao hàng cực kỳ chậm mà không thấy báo lại khách nếu đơn hàng quá ngày giao,1
1245,Giày đẹp đi oke cảm ơn shop nhé ,0
1246,Quá tệ. Thất vọng quá. Bỏ ra gần 100k mà hàng về lại kém như vậy. Thất. Vọng.,1
1247,Sản phẩm mới sài thấy rất ok ạ ,0
1248,Hàng mới. Mà lỗi. K kết nối đc. Firmwave cũ lỗi thời nâng cấp cũng k xài đc. Đã gửi thẳng xuống hãng. Shop có hướng dẫn cài k ok kêu đổi trả đến khi trả lại k chịu nhận hàng gây mất thời gian. Tự dưng ôm sp lỗi h phải tự gửi đi bảo hành k hài lòng với cách xử lý đó,1
1249,Tín hiệu đường truyền quá yếu không thể kết nối được máy tính sạc điện thoại vào yếu. Shop đóng gói thì ok. Mình sẽ nhận lô hàng này của shop để cải tiến thêm hi vọng sau shop kiểm tra kĩ nhé! Đóng gói sản phẩm rất đẹp và chắc chắn,1
1250,Túi mỏng cực dễ rách đường chỉ thưa thớt.,1
1251,Giày đẹp  giống hình đi ôm chân rất thích rất đáng tiền giao hàng max nhanh  nch rất ok !!!,0
1252, Chất lượng sản phẩm kém. Có vẻ như shop bỏ hàng dùng rồi vào cho mình vì ốp thực sự dính bẩn và bị xước,1
1253,Hàng rất kém chất lượng.,1
1254,Sản phẩm bị lỗi k dùng đc quá tệ,1
1255,khi nhận hàng kính bị vỡ,1
1256,"Lộ trình này phải bao gồm việc nâng cao năng lực và chất lượng dạy và học ở bậc phổ thông , cũng như phân luồng và định hướng nghề nghiệp ở bậc học này .",1
1257,Sản phẩm đẹp. I hình. Chắc chắn. Đóng gói nhỏ gọn.,0
1258,Giày siêu đẹp ạ :>  Chất lượng sản phẩm tuyệt vời,0
1259,Chắc chắn nhưng hơi ngắn =)),0
1260, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền,0
1261,"Ko thích hàng TQ nhưng phải công nhận là 2 mẫu laptop này rẻ, đẹp, tính năng trên lí thuyết quá hấp dẫn! Thực tế thì ko biết vì chưa trải nghiệm!",0
1262,Chưa dùng chưa biết thế nào. Nhưng shop sao ý cái lò nhẹ bấc mà để khối lượng tận 6 kg làm khách phải trả ship cao gấp 10 lần nếu để khối lượng thực,1
1263,Khô gà ngon vừa miệng  Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0
1264,đã mua 2 quả và bị hỏng cả 2 trong 2 ngày vỏ banh mỏng không đều. Chất lượng kém. không bao giờ mua lại,1
1265,thấy shop nhiệt tình quá cơmở ra thấy thơmnói chug là Rất đáng tiền,0
1266,Son fake :)),1
1267,Ok nazz,0
1268, Thời gian giao hàng rất rất chậm,0
1269, Chất lượng sản phẩm tuyệt vời mình mua 2 quyển truyện cười và sách bài tập luyện dịch nội dung dịch phù hợp với cuộc sống hàng ngày  rất ưng giao hàng rất nhanhsẽ ủng hộ shop dài dài,0
1270,Sách bị rách trang và hình các tinh thể nước mờ. Sách không tốt lắm,1
1271,Giao hàng nhanh.Đúng mẫu mã nhưng k đúng màu,1
1272,Hàng tốt hơn mong đợi,0
1273,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền.⭐️⭐️⭐️⭐️⭐️❤️,0
1274,Giao hang nhanh như chớptuyệt với... Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
1275,Ngọt quá ăn kỉ giống giống đường diêm í cũng tạm đc,0
1276, Chất lượng sản phẩm rất kém đường kính có 75cm mà nói 90cm lừa đảo.,1
1277,Chăn rất đẹp!!,0
1278,Shop giải quyết khiếu nại  thắc mắc của khách rất nhanh và chuyên nghiệp sản phẩm hàng authentic vô cùng ưng ý,0
1279, Chất lượng sản phẩm tuyệt vời mày hơi có khác so với ảnh (chưa đủ sáng) nhưng mềm mịn và tuyệt vời ,0
1280,San phạm quá kem đong gói xau ko đáng giá ,1
1281,Sản phẩm dùng rất chán. Mình mở ra thấy có mùi quá bôi thử thì càng ngứa hơn nên k dùng nữa,1
1282, Shop phục vụ rất tốt Chủ shop nhiệt tình vui tính,0
1283,Đảm bảo chất lượng cho người muaưng shop ,0
1284,Sản phẩm đáng yêu...shop còn tặng quà khi mua số lượng nhiều nữa... ,0
1285,Ok! Chạy êm và mát,0
1286,Size 38 mà như 35.đặc về mang ko vừa,0
1287,ko giống như quảng cáo mặt kính dán ko full đc hết 100% chỉ đc đến gần đoạn bo 2.5d viền kính ko dính hết vào màn hình,1
1288,Giá tốtchất lượng tốtchỉ có điều shop quên không cài cho bộ ghost sẵn như đã nhờ.Nói chung là hài lòng với sp.Chúc shop mua may bán đắt,0
1289, Chất lượng sản phẩm tuyệt vời. Shop hỗ trợ rất nhiệt tình. 5 sao. ,0
1290,Mua bộ này gửi bộ khác  thất vọng,1
1291, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Rất không đáng tiền Rất không đáng tiền Thời gian giao hàng rất chậm Thời gian giao hàng rất chậm,1
1292,Bỉm này có mùi hắc rất khó chịu.cứng nữa Chất lượng sản phẩm kém,1
1293,Bài nhanh tróc màu có 1 lá bị lỗi lem màu mà lá bài trong suốt nên dễ phân biệt hộp nhựa bị vỡ hộp seal rách te tua được dán lại bằng băng keo. Tương đối thất vọng,1
1294, Chất lượng sản phẩm rất kém không giống trong hình ,1
1295,Màu đẹp nhá shop. Giao hàng nhanh.,0
1296,Ưng lắm ạ. Còn có cả phiếu bảo hành tặng voucher nữa <3 ,0
1297,Lẽ ra cho 5 ⭐️nhưng mà quần có 10c thì lại trùng màu và nhầm số nên 1 nhé! .Chất lượng tốt! n thái độ nc với khách m ko thích. ,1
1298,Giao nhầm size rui shop nhen. ,0
1299,Giầy rất đẹp! Giống hình 100%,0
1300,Cũng đượcmau ko thích lắm,0
1301,Đẹp quá trời,0
1302,Ngon mình đọc bl thấy mỗi người một ý kiến nhưng vs mình vậy là ok rồi. Vẫn mong shop xem xét lại ý kiến của mình: chia làm loại cay ít và cay.,0
1303,giao hang k dung nhu noi dt k nghe shop lừa Dao .giao hang k dung...,1
1304,"Màu rất là đẹp, chất phất cực kỳ pigmented luôn nha, hộp chắc, cầm cực kỳ thích tay xD  Shop gói kỹ nên không vỡ phấn, không móp hộp :3 .Sẽ ủng hộ shop lâu dài nè :3",0
1305,Quạt shooky suga màu nâu sữa k phải màu cam như hình. Vẫn dth,0
1306, Chất lượng sản phẩm rất kém  Rất không đáng tiền Thời gian giao hàng rất chậm,1
1307,sách trông cũ và bẩn. như hàng dùng rồi ý. nd chưa xem nk hình thức thật lm ngta thấy chán mà.,1
1308,shop lay đung màu m muốn,0
1309,Sản phẩm ọp ẹp ,1
1310,Đúng mẫu đúng như hìh ok lắm ,0
1311, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn! Ngon nhé shop!,0
1312, Chất lượng sản phẩm tuyệt vời còn đc chủ shop tặng quà nữa 🤣,0
1313,"""Từ khi giới thiệu trên thị trường đã thấy yêu thích rồi, cũng muốn mua một cái nhưng chưa có cơ hội )) mà chiếc này có ai gọi đến thì có hiện lên đồng hồ không ?""",0
1314,Nạp điện cho sạc dự phòng chỉ lên được 75%.,1
1315,Sạc đầy phè cắm sạc điện thoại iphone 6 plus từ 2-13% hết sạch. Rất không đáng tiền,1
1316, Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,0
1317,Đẹp. Mà đặt size 35-36 giao giày dán xs mà chân size 38 mang vừa☹️,1
1318,Chất lượng sản phẩm tuyệt vời hai bé nhà mình rất thích luôn,0
1319,Chị chủ shop rất nhiệt tình ạ 😍. Mặc dù đã đc shop cảnh báo là hàg về lâu nhưg mà mình có đồg ý rồi nên khi nhận đc giày rất vui vì giày rất đẹp 😍. ,0
1320,Quá yêu thương luôn ạ,0
1321,Hàng dùng tốt giao nhanh hơn dự kiến.,0
1322,Tất mịn chất vải dày đẹp.,0
1323,"Thời gian giao hàng rất nhanh, .Shop phục vụ rất tốt, Rất đáng tiền, .Đóng gói sản phẩm rất đẹp và chắc chắn. Rất đáng tiền",0
1324, Chất lượng sản phẩm rất kém. Da cao cấp gì mà gập cái bong cả mảng,1
1325, Chất lượng sản phẩm rất kémloãn quá toàn nước àk thơm mùi.,1
1326, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng rất nhanh chỉ hôm trước hôm sau là có. Rất đáng tiền,0
1327,Đóng gói cẩn thận.sữa chuẩn.bao bì sữa có tâm nữa.giá cả phải chăng điểm 10 luôn.sẽ gioi thiệu cho mn và ủng hộ cô dài dài,0
1328,gút,0
1329,Giao nhầm mẫu mặc dù đã note,0
1330,Hạt ngon packing đẹp sản phẩm mới tinh vừa ra lò luôn. Vị ổn,0
1331,Quạt tốt nhưng pin tặng kèm hơi kém,0
1332, Chất lượng sản phẩm tuyệt vời Nhưng hơi dơ 1 tí,0
1333,Không nên mua shop mà để trạng thái phải nạp liền thì mình đã ko mua,1
1334,Có tem dán trên nắp chai nói chung là rất tuyệt vời ;))),0
1335,Shop giao hàng rất nhanh... đóng gói sản phẩm kĩ... rất vừa ý màu ra rất đều và đẹp,0
1336,Bụi trắng trên một nửa lớp keo seal bên trong và lọt cả ra ngoài cổ thân chai nhựa chứng tỏ chai đã bị mở và dán lại vì nếu nguyên seal từ nhà máy làm gì có hiện tượng này. Màu sắc lốm đốm thiếu mịn màng của viên uống nhìn như đồ quá hạn dù date là 06/20,1
1337, Chất lượng sản phẩm kém. Giao hàng cho nvc rất lâu. Nhận được đa số sp bị lỗi. Trả hàng. Mất thời gian. ,1
1338,"Chất lượng sp được, sạc hơn 2 lần cho đt pin 3000mAh. Phù hợp với giá tiền..",0
1339,Sản phẩm đẹp Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,0
1340,Phù hợp với tầm giá 300k,0
1341,Mong lần sau shop sẽ giúp em :(( em không muốn mua hộp nữa đâu,0
1342, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém,0
1343,Chất mask đặc . Khi bôi lên nóng nóng .  Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Rất đáng tiền,0
1344, Rất không đáng tiền Đóng gói sản phẩm rất kém Shop phục vụ rất kém. CHỌN MẶT ĐỒNG HỒ MÀU ĐEN GIAO MẶT MÀU XANH. SAI MẪU HOÀN TOÀN. GỌI DT CHO SHOP KHÔNG BẮT MÁY. ,1
1345,Đang dùng mx1. Cũng ngon nhưng chưa đầy năm mà đã 3 lần tháo ra thay 3 nút bấm rồi. May còn lột được từ máy khác mà bỏ vào!,1
1346, Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0
1347,Tôi mua 2 đôi k chọn màu vàng nhưng nhận hàng lại có đôi màu vàng,0
1348,Vải đẹplogo đẹpchắc chắn.Shop nhiệt tình,0
1349,Lần đầu mua hàng trên mạng thấy ko bị thât vọng.cảm ơn  shop.mình sẽ tiêwp tục ủng hộ,0
1350, Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Sản phẩm như hình rất đáng mua,0
1351,Giá tiền đi đôi chất lượng,0
1352,Sp chất kém đúng như tiền ,0
1353,Chất lượng sản phẩm tốt nhưng chưa kịp nhận đk hàng shop đã sale rồi. Buồn ko hề nhẹ!,0
